DATE	TYPE	TeamA	ConfA	TeamB	VenueA	RESULT	ResultA	Scores	split_1	split_2	ScoreA	ScoreB
2021-11-29	N	Loyola Marymount	WCC	Grand Canyon	H	L, 78-72	L	78-72	78	72	72	78
2021-12-22	N	Hofstra	CAA	Monmouth	A	W, 77-71	W	77-71	77	71	77	71
2021-12-28	N	Gonzaga	WCC	North Alabama	H	W, 93-63	W	93-63	93	63	93	63
2021-11-27	N	Gardner Webb	BSth	Western Carolina	H	W, 87-59	W	87-59	87	59	87	59
2022-01-22	C	College of Charlesto	CAA	James Madison	A	L, 95-94	L	95-94	95	94	94	95
2022-02-05	C	Gonzaga	WCC	BYU	A	W, 90-57	W	90-57	90	57	90	57
2022-02-26	C	Illinois St.	MVC	Indiana St.	H	W, 86-66	W	86-66	86	66	86	66
2021-11-16	N	Cal Baptist	WAC	Jackson St.	H	W, 77-64	W	77-64	77	64	77	64
2022-03-17	P	San Francisco	WCC	Murray St.	N	L, 92-87	L	92-87	92	87	87	92
2022-02-25	C	Texas St.	SB	Troy	A	W, 66-61	W	66-61	66	61	66	61
2022-03-06	CT	UMBC	AE	UMass Lowell	H	W, 93-85	W	93-85	93	85	93	85
2021-11-22	N	Boston University	Pat	Sam Houston St.	N	W, 72-59	W	72-59	72	59	72	59
2021-12-22	N	East Tennessee St.	SC	Georgia	A	W, 86-84	W	86-84	86	84	86	84
2022-01-02	C	Northern Iowa	MVC	Evansville	H	W, 83-61	W	83-61	83	61	83	61
2021-11-22	N	Rice	CUSA	Evansville	N	W, 109-104	W	109-104	109	104	109	104
2022-02-04	C	Cleveland St.	Horz	Green Bay	H	W, 85-69	W	85-69	85	69	85	69
2021-11-28	N	FIU	CUSA	North Florida	H	W, 84-69	W	84-69	84	69	84	69
2021-11-11	N	San Francisco	WCC	Prairie View A&M	H	W, 92-76	W	92-76	92	76	92	76
2022-02-10	C	Tennessee Tech	OVC	Eastern Illinois	A	W, 73-62	W	73-62	73	62	73	62
2022-03-20	P	Boston University	Pat	UNC Greensboro	N	W, 71-68	W	71-68	71	68	71	68
2021-12-18	N	BYU	WCC	Weber St.	A	W, 89-71	W	89-71	89	71	89	71
2021-12-04	N	Georgia St.	SB	Mercer	A	L, 83-77	L	83-77	83	77	77	83
2022-02-26	C	Hartford	AE	NJIT	H	W, 83-62	W	83-62	83	62	83	62
2021-12-03	N	UC Santa Barbara	BW	Pepperdine	H	W, 86-74	W	86-74	86	74	86	74
2022-03-21	P	Ohio	MAC	Abilene Christian	N	L, 91-86	L	91-86	91	86	86	91
2022-03-05	C	Cal Baptist	WAC	Lamar	A	W, 78-66	W	78-66	78	66	78	66
2022-02-26	C	Winthrop	BSth	Charleston Southern	H	W, 92-86	W	92-86	92	86	92	86
2022-01-04	C	Lehigh	Pat	Colgate	H	W, 85-81	W	85-81	85	81	85	81
2021-12-23	N	Fresno St.	MWC	Weber St.	A	W, 69-43	W	69-43	69	43	69	43
2021-12-11	N	Hartford	AE	UNLV	N	L, 95-78	L	95-78	95	78	78	95
2022-01-04	C	Lipscomb	ASun	North Alabama	H	W, 84-74	W	84-74	84	74	84	74
2022-03-09	CT	UTEP	CUSA	Old Dominion	N	W, 74-64	W	74-64	74	64	74	64
2021-12-11	N	St. Francis NY	NEC	Delaware St.	A	W, 75-61	W	75-61	75	61	75	61
2022-01-15	C	Cal Baptist	WAC	Utah Valley	H	W, 75-73	W	75-73	75	73	75	73
2022-02-20	C	Detroit	Horz	Wright St.	H	W, 80-75	W	80-75	80	75	80	75
2021-11-22	N	Wyoming	MWC	Grand Canyon	A	W, 68-61	W	68-61	68	61	68	61
2022-01-12	C	Boise St.	MWC	Nevada	A	W, 85-70	W	85-70	85	70	85	70
2021-12-17	N	Charlotte	CUSA	Wake Forest	N	L, 82-79	L	82-79	82	79	79	82
2021-11-18	N	Weber St.	BSky	Massachusetts	N	W, 88-73	W	88-73	88	73	88	73
2022-03-05	C	Houston Baptist	Slnd	McNeese St.	H	W, 149-144	W	149-144	149	144	149	144
2022-02-27	C	Montana	BSky	Montana St.	H	W, 80-74	W	80-74	80	74	80	74
2022-01-24	C	North Carolina Centr	MEAC	Maryland Eastern Sho	A	W, 75-63	W	75-63	75	63	75	63
2021-11-21	N	Penn	Ivy	Old Dominion	N	W, 71-63	W	71-63	71	63	71	63
2022-01-15	C	Campbell	BSth	Radford	H	W, 70-58	W	70-58	70	58	70	58
2022-02-17	C	South Alabama	SB	Coastal Carolina	A	W, 71-68	W	71-68	71	68	71	68
2021-12-20	N	Stetson	ASun	Miami FL	A	L, 82-72	L	82-72	82	72	72	82
2021-11-09	N	UNC Asheville	BSth	UAB	A	L, 102-77	L	102-77	102	77	77	102
2022-03-21	P	USC Upstate	BSth	South Alabama	A	L, 83-79	L	83-79	83	79	79	83
2022-01-08	C	Louisiana Monroe	SB	Arkansas St.	H	L, 90-83	L	90-83	90	83	83	90
2022-02-24	C	Murray St.	OVC	Belmont	H	W, 76-43	W	76-43	76	43	76	43
2022-02-26	C	Bethune Cookman	SWAC	Southern	A	W, 87-84	W	87-84	87	84	87	84
2022-01-08	C	Murray St.	OVC	SIU Edwardsville	A	W, 74-69	W	74-69	74	69	74	69
2022-02-17	C	Southeastern Louisia	Slnd	Texas A&M Corpus Chr	A	W, 83-74	W	83-74	83	74	83	74
2022-01-15	C	Toledo	MAC	Bowling Green	A	W, 91-78	W	91-78	91	78	91	78
2022-01-22	C	Little Rock	SB	UT Arlington	H	W, 98-96	W	98-96	98	96	98	96
2022-02-24	C	Tarleton St.	WAC	UT Rio Grande Valley	H	W, 75-62	W	75-62	75	62	75	62
2022-01-15	C	Wyoming	MWC	Utah St.	A	W, 71-69	W	71-69	71	69	71	69
2021-11-19	N	Longwood	BSth	American	H	W, 82-42	W	82-42	82	42	82	42
2022-01-27	C	Bellarmine	ASun	Stetson	A	W, 72-47	W	72-47	72	47	72	47
2022-02-11	C	Youngstown St.	Horz	Detroit	H	W, 82-69	W	82-69	82	69	82	69
2022-02-16	C	Drake	MVC	Evansville	H	W, 73-51	W	73-51	73	51	73	51
2021-11-22	N	Hofstra	CAA	Richmond	A	L, 81-68	L	81-68	81	68	68	81
2022-03-08	CT	Quinnipiac	MAAC	Marist	N	W, 77-52	W	77-52	77	52	77	52
2021-11-18	N	Alabama St.	SWAC	Iowa	A	L, 108-82	L	108-82	108	82	82	108
2022-02-26	C	Eastern Kentucky	ASun	Bellarmine	H	W, 72-58	W	72-58	72	58	72	58
2021-12-30	C	Louisiana Lafayette	SB	Appalachian St.	A	W, 71-55	W	71-55	71	55	71	55
2021-12-30	C	Coastal Carolina	SB	Louisiana Monroe	H	W, 94-64	W	94-64	94	64	94	64
2022-02-04	C	Fresno St.	MWC	Nevada	H	W, 73-56	W	73-56	73	56	73	56
2022-02-05	C	Bowling Green	MAC	Northern Illinois	H	W, 87-65	W	87-65	87	65	87	65
2022-03-19	P	Saint Mary's	WCC	UCLA	N	L, 72-56	L	72-56	72	56	56	72
2022-02-24	C	South Dakota St.	Sum	Oral Roberts	A	W, 106-102	W	106-102	106	102	106	102
2022-01-13	C	Belmont	OVC	Tennessee Tech	H	W, 92-77	W	92-77	92	77	92	77
2022-01-08	C	New Mexico	MWC	Utah St.	H	L, 90-87	L	90-87	90	87	87	90
2022-02-09	C	Wright St.	Horz	Green Bay	A	W, 79-62	W	79-62	79	62	79	62
2022-02-18	C	Oakland	Horz	Wright St.	H	L, 78-74	L	78-74	78	74	74	78
2022-02-19	C	Air Force	MWC	Wyoming	A	L, 75-67	L	75-67	75	67	67	75
2022-01-20	C	Coastal Carolina	SB	Georgia Southern	A	W, 76-72	W	76-72	76	72	76	72
2021-11-24	N	Oakland	Horz	Delaware	N	W, 81-73	W	81-73	81	73	81	73
2022-02-26	C	Denver	Sum	Western Illinois	A	W, 83-77	W	83-77	83	77	83	77
2022-02-06	C	Cleveland St.	Horz	Milwaukee	H	W, 84-71	W	84-71	84	71	84	71
2021-11-20	N	Longwood	BSth	UMBC	H	W, 82-55	W	82-55	82	55	82	55
2022-02-09	C	Vermont	AE	Binghamton	H	W, 82-51	W	82-51	82	51	82	51
2022-01-15	C	Samford	SC	East Tennessee St.	H	L, 88-85	L	88-85	88	85	85	88
2022-02-02	C	Western Carolina	SC	East Tennessee St.	H	W, 87-84	W	87-84	87	84	87	84
2022-01-15	C	Chattanooga	SC	Furman	H	W, 71-69	W	71-69	71	69	71	69
2022-01-22	C	Bellarmine	ASun	Jacksonville	H	W, 76-73	W	76-73	76	73	76	73
2022-01-22	C	Boston University	Pat	Lehigh	H	W, 80-74	W	80-74	80	74	80	74
2021-11-26	N	Oral Roberts	Sum	Oklahoma St.	H	L, 78-77	L	78-77	78	77	77	78
2022-03-05	C	Stephen F. Austin	WAC	UT Rio Grande Valley	A	W, 93-63	W	93-63	93	63	93	63
2022-01-12	C	Stony Brook	AE	Vermont	A	L, 98-65	L	98-65	98	65	65	98
2022-02-03	C	Towson	CAA	Hofstra	A	W, 78-68	W	78-68	78	68	78	68
2022-02-03	C	Rice	CUSA	UTSA	H	W, 91-78	W	91-78	91	78	91	78
2022-02-05	C	Bradley	MVC	Evansville	A	W, 76-41	W	76-41	76	41	76	41
2022-02-24	C	St. Thomas	Sum	Denver	H	L, 91-80	L	91-80	91	80	80	91
2022-02-24	C	Fort Wayne	Horz	Oakland	A	W, 81-70	W	81-70	81	70	81	70
2022-01-08	C	Gardner Webb	BSth	Hampton	H	W, 78-69	W	78-69	78	69	78	69
2021-12-22	N	Liberty	ASun	Northern Iowa	N	W, 76-74	W	76-74	76	74	76	74
2022-02-10	C	VMI	SC	Mercer	H	W, 85-79	W	85-79	85	79	85	79
2022-03-15	P	Missouri St.	MVC	Oklahoma	A	L, 89-72	L	89-72	89	72	72	89
2022-03-05	CT	Nebraska Omaha	Sum	South Dakota St.	N	L, 87-79	L	87-79	87	79	79	87
2022-01-26	C	North Carolina A&T	BSth	Longwood	A	L, 79-71	L	79-71	79	71	71	79
2022-03-11	CT	Monmouth	MAAC	Rider	N	W, 72-68	W	72-68	72	68	72	68
2022-02-24	C	Stephen F. Austin	WAC	Sam Houston St.	H	W, 69-67	W	69-67	69	67	69	67
2022-01-29	C	San Francisco	WCC	Santa Clara	H	W, 88-85	W	88-85	88	85	88	85
2022-02-10	C	South Dakota	Sum	Nebraska Omaha	A	W, 91-69	W	91-69	91	69	91	69
2022-02-19	C	Vermont	AE	UMBC	H	W, 86-59	W	86-59	86	59	86	59
2022-02-11	C	UNLV	MWC	Boise St.	A	L, 69-63	L	69-63	69	63	63	69
2022-01-19	C	Vermont	AE	NJIT	A	W, 83-57	W	83-57	83	57	83	57
2022-01-16	C	Manhattan	MAAC	Canisius	H	W, 80-75	W	80-75	80	75	80	75
2021-12-04	N	Charlotte	CUSA	George Washington	H	W, 86-79	W	86-79	86	79	86	79
2021-11-15	N	Long Beach St.	BW	UCLA	A	L, 100-79	L	100-79	100	79	79	100
2021-12-04	N	Louisiana Tech	CUSA	Santa Clara	A	W, 78-75	W	78-75	78	75	78	75
2022-02-19	C	Norfolk St.	MEAC	Coppin St.	A	W, 89-59	W	89-59	89	59	89	59
2022-01-17	C	Portland St.	BSky	Southern Utah	A	L, 86-76	L	86-76	86	76	76	86
2021-12-07	N	Sacred Heart	NEC	Rhode Island	A	L, 72-62	L	72-62	72	62	62	72
2022-02-05	C	Santa Clara	WCC	San Diego	A	W, 79-66	W	79-66	79	66	79	66
2022-01-08	C	South Dakota St.	Sum	South Dakota	H	W, 84-65	W	84-65	84	65	84	65
2022-02-23	C	UMBC	AE	Hartford	A	W, 92-85	W	92-85	92	85	92	85
2021-11-15	N	Gonzaga	WCC	Alcorn St.	H	W, 84-57	W	84-57	84	57	84	57
2022-02-10	C	Arkansas St.	SB	Troy	A	L, 79-77	L	79-77	79	77	77	79
2022-03-12	CT	Long Beach St.	BW	Cal St. Fullerton	N	L, 72-71	L	72-71	72	71	71	72
2021-11-13	N	Colgate	Pat	North Carolina St.	A	L, 77-74	L	77-74	77	74	74	77
2021-12-03	N	Colgate	Pat	Northeastern	A	L, 74-69	L	74-69	74	69	69	74
2021-11-12	N	Rider	MAAC	Coppin St.	H	W, 81-69	W	81-69	81	69	81	69
2021-11-27	N	Delaware	CAA	Temple	A	L, 75-74	L	75-74	75	74	74	75
2021-11-10	N	Wyoming	MWC	Detroit	H	W, 85-47	W	85-47	85	47	85	47
2022-03-07	CT	Louisiana Lafayette	SB	Georgia St.	N	L, 80-71	L	80-71	80	71	71	80
2022-01-18	C	Ohio	MAC	Miami OH	A	W, 86-63	W	86-63	86	63	86	63
2022-03-19	P	Saint Peter's	MAAC	Murray St.	N	W, 70-60	W	70-60	70	60	70	60
2022-01-22	C	Southeast Missouri S	OVC	Eastern Illinois	A	W, 87-58	W	87-58	87	58	87	58
2022-01-08	C	Rice	CUSA	UAB	H	W, 85-80	W	85-80	85	80	85	80
2022-01-13	C	Hawaii	BW	UC Irvine	H	W, 72-56	W	72-56	72	56	72	56
2022-01-17	C	UNC Wilmington	CAA	College of Charlesto	A	W, 86-78	W	86-78	86	78	86	78
2022-02-07	C	UTSA	CUSA	Middle Tennessee	A	L, 84-75	L	84-75	84	75	75	84
2022-03-02	C	Western Kentucky	CUSA	Marshall	A	W, 86-72	W	86-72	86	72	86	72
2021-11-09	N	Gonzaga	WCC	Dixie St.	H	W, 97-63	W	97-63	97	63	97	63
2022-03-17	P	Eastern Washington	BSky	Fresno St.	A	L, 83-74	L	83-74	83	74	74	83
2022-03-06	CT	UNC Wilmington	CAA	Elon	N	W, 75-58	W	75-58	75	58	75	58
2021-12-30	C	Fort Wayne	Horz	Cleveland St.	A	L, 90-81	L	90-81	90	81	81	90
2022-02-23	C	Furman	SC	Samford	A	L, 83-75	L	83-75	83	75	75	83
2022-01-20	C	Weber St.	BSky	Idaho St.	H	W, 95-63	W	95-63	95	63	95	63
2022-01-13	C	Louisiana Lafayette	SB	UT Arlington	A	L, 83-73	L	83-73	83	73	73	83
2021-12-15	N	Nicholls St.	Slnd	Wisconsin	A	L, 71-68	L	71-68	71	68	68	71
2022-02-10	C	Gonzaga	WCC	Pacific	H	W, 89-51	W	89-51	89	51	89	51
2022-02-24	C	BYU	WCC	Loyola Marymount	H	W, 79-59	W	79-59	79	59	79	59
2021-11-27	N	Morehead St.	OVC	UMKC	N	W, 70-62	W	70-62	70	62	70	62
2022-02-26	C	St. Thomas	Sum	Nebraska Omaha	H	W, 95-74	W	95-74	95	74	95	74
2022-03-11	CT	Colorado St.	MWC	San Diego St.	N	L, 63-58	L	63-58	63	58	58	63
2021-11-23	N	Wofford	SC	South Carolina	A	L, 85-74	L	85-74	85	74	74	85
2022-03-20	P	Abilene Christian	WAC	Troy	N	W, 82-70	W	82-70	82	70	82	70
2022-01-05	C	Bowling Green	MAC	Buffalo	A	L, 99-88	L	99-88	99	88	88	99
2022-02-20	C	Bellarmine	ASun	Jacksonville St.	H	L, 82-67	L	82-67	82	67	67	82
2022-02-05	C	FIU	CUSA	Louisiana Tech	H	L, 86-82	L	86-82	86	82	82	86
2022-02-05	C	Loyola Marymount	WCC	Saint Mary's	A	L, 71-60	L	71-60	71	60	60	71
2021-11-28	N	Loyola MD	Pat	Fairfield	A	W, 75-70	W	75-70	75	70	75	70
2021-11-13	N	Monmouth	MAAC	Towson	A	W, 79-71	W	79-71	79	71	79	71
2022-01-09	C	Towson	CAA	Northeastern	H	W, 70-67	W	70-67	70	67	70	67
2022-01-13	C	Saint Mary's	WCC	Pepperdine	A	W, 77-62	W	77-62	77	62	77	62
2022-01-20	C	BYU	WCC	San Diego	H	W, 79-71	W	79-71	79	71	79	71
2021-12-08	N	American	Pat	St. Francis PA	H	W, 83-73	W	83-73	83	73	83	73
2022-03-02	C	New Mexico St.	WAC	Stephen F. Austin	H	L, 73-71	L	73-71	73	71	71	73
2022-01-29	C	Tarleton St.	WAC	UT Rio Grande Valley	A	W, 79-64	W	79-64	79	64	79	64
2021-12-04	N	San Francisco	WCC	UNLV	H	W, 83-62	W	83-62	83	62	83	62
2021-12-30	C	Weber St.	BSky	Montana St.	A	W, 85-75	W	85-75	85	75	85	75
2022-02-23	C	Chattanooga	SC	East Tennessee St.	A	W, 83-77	W	83-77	83	77	83	77
2022-01-13	C	Colgate	Pat	Navy	A	W, 69-50	W	69-50	69	50	69	50
2022-04-01	P	Coastal Carolina	SB	Fresno St.	H	L, 85-74	L	85-74	85	74	74	85
2021-12-08	N	San Francisco	WCC	Fresno St.	H	W, 71-63	W	71-63	71	63	71	63
2022-02-23	C	Grand Canyon	WAC	Chicago St.	A	W, 85-64	W	85-64	85	64	85	64
2021-12-30	C	Northern Kentucky	Horz	Green Bay	H	W, 79-74	W	79-74	79	74	79	74
2022-02-06	C	Iona	MAAC	Niagara	A	L, 80-71	L	80-71	80	71	71	80
2022-02-15	C	Iona	MAAC	Saint Peter's	A	W, 70-61	W	70-61	70	61	70	61
2022-03-05	CT	Wagner	NEC	LIU Brooklyn	H	W, 82-62	W	82-62	82	62	82	62
2021-11-12	N	Marist	MAAC	Columbia	A	W, 82-67	W	82-67	82	67	82	67
2022-02-04	C	Oakland	Horz	Northern Kentucky	A	L, 87-78	L	87-78	87	78	78	87
2021-11-19	N	Rice	CUSA	New Orleans	A	W, 83-78	W	83-78	83	78	83	78
2022-01-20	C	Gonzaga	WCC	San Francisco	H	W, 78-62	W	78-62	78	62	78	62
2022-01-15	C	Southern	SWAC	Grambling St.	A	L, 83-77	L	83-77	83	77	77	83
2022-02-16	C	Stony Brook	AE	UMBC	A	L, 95-84	L	95-84	95	84	84	95
2022-02-09	C	UMass Lowell	AE	Stony Brook	A	L, 87-85	L	87-85	87	85	85	87
2022-01-15	C	New Mexico St.	WAC	Abilene Christian	H	W, 77-63	W	77-63	77	63	77	63
2022-02-26	C	Abilene Christian	WAC	Stephen F. Austin	A	L, 73-71	L	73-71	73	71	71	73
2022-01-15	C	Coastal Carolina	SB	Appalachian St.	H	L, 84-76	L	84-76	84	76	76	84
2021-12-29	N	High Point	BSth	Michigan St.	A	L, 81-68	L	81-68	81	68	68	81
2022-03-04	CT	Northern Iowa	MVC	Illinois St.	N	W, 78-65	W	78-65	78	65	78	65
2022-01-22	C	New Mexico St.	WAC	Stephen F. Austin	A	W, 72-58	W	72-58	72	58	72	58
2021-11-30	N	Boise St.	MWC	Saint Louis	H	L, 86-82	L	86-82	86	82	82	86
2022-03-12	CT	Cal St. Fullerton	BW	Long Beach St.	N	W, 72-71	W	72-71	72	71	72	71
2021-12-04	N	Central Arkansas	ASun	Arkansas St.	A	L, 95-82	L	95-82	95	82	82	95
2022-01-30	C	Northern Kentucky	Horz	Cleveland St.	H	W, 78-72	W	78-72	78	72	78	72
2022-01-11	C	Drexel	CAA	Delaware	H	L, 81-77	L	81-77	81	77	77	81
2022-01-29	C	Drexel	CAA	Towson	A	L, 66-62	L	66-62	66	62	62	66
2022-01-08	C	Western Kentucky	CUSA	FIU	H	W, 84-71	W	84-71	84	71	84	71
2022-01-08	C	Louisiana Tech	CUSA	UTSA	A	W, 79-63	W	79-63	79	63	79	63
2022-03-05	C	Niagara	MAAC	Marist	H	W, 83-52	W	83-52	83	52	83	52
2021-11-24	N	Utah Valley	WAC	Nicholls St.	N	W, 74-63	W	74-63	74	63	74	63
2022-03-10	CT	Montana St.	BSky	Sacramento St.	N	W, 83-61	W	83-61	83	61	83	61
2022-02-19	C	Santa Clara	WCC	Gonzaga	A	L, 81-69	L	81-69	81	69	69	81
2022-02-26	C	UC Santa Barbara	BW	UC Riverside	A	W, 97-90	W	97-90	97	90	97	90
2022-01-23	C	Wagner	NEC	Merrimack	A	W, 71-57	W	71-57	71	57	71	57
2022-02-05	C	Boston University	Pat	Lehigh	A	W, 80-74	W	80-74	80	74	80	74
2022-02-23	C	Central Arkansas	ASun	North Alabama	A	W, 81-72	W	81-72	81	72	81	72
2022-02-13	C	Boise St.	MWC	Colorado St.	H	L, 77-74	L	77-74	77	74	74	77
2022-02-09	C	Cornell	Ivy	Columbia	H	W, 88-75	W	88-75	88	75	88	75
2022-03-12	CT	Princeton	Ivy	Cornell	N	W, 77-73	W	77-73	77	73	77	73
2022-02-25	C	Princeton	Ivy	Harvard	H	W, 74-67	W	74-67	74	67	74	67
2021-12-04	N	Abilene Christian	WAC	Incarnate Word	H	W, 98-65	W	98-65	98	65	98	65
2022-01-20	C	Santa Clara	WCC	Saint Mary's	A	L, 73-65	L	73-65	73	65	65	73
2022-01-13	C	Nebraska Omaha	Sum	South Dakota St.	H	L, 95-86	L	95-86	95	86	86	95
2022-02-22	C	St. Thomas	Sum	North Dakota	A	W, 84-74	W	84-74	84	74	84	74
2022-02-10	C	UNC Greensboro	SC	The Citadel	H	W, 86-66	W	86-66	86	66	86	66
2022-03-11	CT	UAB	CUSA	Middle Tennessee	N	W, 102-98	W	102-98	102	98	102	98
2022-02-12	C	UMKC	Sum	Oral Roberts	A	L, 91-86	L	91-86	91	86	86	91
2021-11-13	N	New Mexico St.	WAC	UTEP	H	W, 77-71	W	77-71	77	71	77	71
2022-01-11	C	Valparaiso	MVC	Loyola Chicago	A	L, 81-74	L	81-74	81	74	74	81
2021-12-21	N	Wright St.	Horz	North Carolina St.	A	W, 84-70	W	84-70	84	70	84	70
2022-01-01	C	Buffalo	MAC	Akron	A	L, 88-76	L	88-76	88	76	76	88
2022-02-12	C	UNC Wilmington	CAA	College of Charlesto	H	W, 85-79	W	85-79	85	79	85	79
2021-11-28	N	Florida Gulf Coast	ASun	Fort Wayne	H	W, 85-78	W	85-78	85	78	85	78
2022-03-17	P	Georgia St.	SB	Gonzaga	N	L, 93-72	L	93-72	93	72	72	93
2022-03-11	CT	Grand Canyon	WAC	New Mexico St.	N	L, 75-70	L	75-70	75	70	70	75
2022-01-09	C	Hofstra	CAA	James Madison	A	W, 87-80	W	87-80	87	80	87	80
2022-02-19	C	Illinois Chicago	Horz	Robert Morris	A	W, 96-88	W	96-88	96	88	96	88
2022-01-13	C	Lehigh	Pat	Bucknell	A	W, 97-64	W	97-64	97	64	97	64
2022-02-21	C	Morgan St.	MEAC	Norfolk St.	H	W, 85-74	W	85-74	85	74	85	74
2022-02-14	C	Southern Miss	CUSA	Western Kentucky	H	L, 87-77	L	87-77	87	77	77	87
2022-01-23	C	Fort Wayne	Horz	Youngstown St.	H	W, 82-71	W	82-71	82	71	82	71
2022-01-04	C	Navy	Pat	Boston University	H	W, 83-71	W	83-71	83	71	83	71
2022-01-20	C	North Texas	CUSA	Charlotte	H	W, 65-51	W	65-51	65	51	65	51
2021-11-24	N	Rice	CUSA	Fordham	N	L, 84-74	L	84-74	84	74	74	84
2021-12-30	C	Lamar	WAC	Sam Houston St.	A	L, 75-64	L	75-64	75	64	64	75
2022-03-05	C	Louisiana Tech	CUSA	UAB	A	L, 87-74	L	87-74	87	74	74	87
2022-03-03	CT	Boston University	Pat	Loyola MD	H	W, 76-64	W	76-64	76	64	76	64
2022-02-13	C	Manhattan	MAAC	Quinnipiac	A	W, 83-66	W	83-66	83	66	83	66
2021-12-21	N	Toledo	MAC	Marshall	H	W, 95-63	W	95-63	95	63	95	63
2021-11-19	N	Stephen F. Austin	WAC	Middle Tennessee	H	W, 87-74	W	87-74	87	74	87	74
2022-01-29	C	College of Charlesto	CAA	Northeastern	H	W, 81-63	W	81-63	81	63	81	63
2022-01-09	C	Rider	MAAC	Marist	A	W, 79-75	W	79-75	79	75	79	75
2022-02-19	C	Merrimack	NEC	Sacred Heart	H	W, 80-79	W	80-79	80	79	80	79
2021-11-24	N	Stony Brook	AE	Fairfield	A	L, 83-78	L	83-78	83	78	78	83
2022-02-10	C	Longwood	BSth	USC Upstate	H	W, 85-72	W	85-72	85	72	85	72
2022-01-15	C	VMI	SC	The Citadel	A	W, 90-85	W	90-85	90	85	90	85
2022-01-10	C	Campbell	BSth	Winthrop	A	L, 74-72	L	74-72	74	72	72	74
2022-03-06	CT	Georgia St.	SB	Appalachian St.	N	W, 71-66	W	71-66	71	66	71	66
2022-02-14	C	Delaware	CAA	James Madison	H	W, 81-60	W	81-60	81	60	81	60
2022-02-15	C	North Florida	ASun	Liberty	H	W, 72-69	W	72-69	72	69	72	69
2022-02-10	C	Charlotte	CUSA	Louisiana Tech	H	L, 82-77	L	82-77	82	77	77	82
2021-11-26	N	Towson	CAA	New Mexico	N	W, 73-58	W	73-58	73	58	73	58
2022-01-19	C	San Jose St.	MWC	Wyoming	A	L, 84-69	L	84-69	84	69	69	84
2021-12-01	N	Coastal Carolina	SB	South Carolina	H	W, 80-56	W	80-56	80	56	80	56
2022-01-22	C	South Dakota	Sum	St. Thomas	A	W, 90-79	W	90-79	90	79	90	79
2022-02-03	C	Elon	CAA	UNC Wilmington	H	W, 78-65	W	78-65	78	65	78	65
2022-02-15	C	Utah St.	MWC	San Diego St.	A	L, 75-56	L	75-56	75	56	56	75
2022-01-30	C	Southern Illinois	MVC	Valparaiso	H	W, 77-55	W	77-55	77	55	77	55
2022-01-05	C	Buffalo	MAC	Bowling Green	H	W, 99-88	W	99-88	99	88	99	88
2021-11-22	N	Cornell	Ivy	Penn St.	A	L, 85-74	L	85-74	85	74	74	85
2022-01-15	C	Harvard	Ivy	Columbia	A	W, 91-82	W	91-82	91	82	91	82
2022-02-17	C	Youngstown St.	Horz	Illinois Chicago	H	W, 88-79	W	88-79	88	79	88	79
2022-02-24	C	Louisiana Tech	CUSA	Rice	A	W, 83-79	W	83-79	83	79	83	79
2021-12-04	N	Loyola Marymount	WCC	Long Beach St.	A	W, 77-74	W	77-74	77	74	77	74
2022-02-02	C	Missouri St.	MVC	Southern Illinois	A	W, 69-54	W	69-54	69	54	69	54
2022-02-05	C	Montana St.	BSky	Weber St.	A	W, 78-57	W	78-57	78	57	78	57
2022-02-04	C	Quinnipiac	MAAC	Saint Peter's	A	L, 83-74	L	83-74	83	74	74	83
2022-02-26	C	Drake	MVC	Southern Illinois	H	W, 62-60	W	62-60	62	60	62	60
2021-11-24	N	Southern Miss	CUSA	UNC Wilmington	N	W, 80-66	W	80-66	80	66	80	66
2022-01-17	C	UNLV	MWC	San Jose St.	A	W, 81-56	W	81-56	81	56	81	56
2022-02-06	C	Wyoming	MWC	Fresno St.	A	W, 61-59	W	61-59	61	59	61	59
2021-11-24	N	Appalachian St.	SB	Vermont	N	L, 65-63	L	65-63	65	63	63	65
2021-12-16	N	Dartmouth	Ivy	Stanford	A	L, 89-78	L	89-78	89	78	78	89
2021-12-18	N	UNC Asheville	BSth	East Tennessee St.	H	W, 79-64	W	79-64	79	64	79	64
2022-02-16	C	Gonzaga	WCC	Pepperdine	A	W, 86-66	W	86-66	86	66	86	66
2021-11-27	N	Louisiana Tech	CUSA	North Carolina St.	A	L, 90-81	L	90-81	90	81	81	90
2021-12-22	C	North Dakota	Sum	North Dakota St.	A	L, 86-76	L	86-76	86	76	76	86
2022-01-30	C	Saint Peter's	MAAC	Iona	A	L, 85-77	L	85-77	85	77	77	85
2022-02-25	C	Saint Peter's	MAAC	Monmouth	A	W, 70-65	W	70-65	70	65	70	65
2021-11-24	N	Cornell	Ivy	St. Francis PA	H	W, 93-80	W	93-80	93	80	93	80
2021-11-24	N	BYU	WCC	Texas Southern	H	W, 81-64	W	81-64	81	64	81	64
2021-11-18	N	Boston University	Pat	Hartford	A	W, 75-70	W	75-70	75	70	75	70
2021-12-02	N	UC San Diego	BW	Eastern Michigan	H	W, 83-74	W	83-74	83	74	83	74
2022-03-16	P	Iona	MAAC	Florida	A	L, 79-74	L	79-74	79	74	74	79
2022-01-09	C	Oakland	Horz	Milwaukee	H	W, 86-65	W	86-65	86	65	86	65
2022-02-14	C	Marist	MAAC	Niagara	H	W, 77-70	W	77-70	77	70	77	70
