start_date,home_team,home_points,away_team,away_points
2021-10-30T16:00:00.000Z,Lehigh,12,Holy Cross,31
2021-10-30T16:00:00.000Z,Harvard,17,Dartmouth,20
2021-10-30T16:00:00.000Z,Yale,37,Columbia,30
2021-10-30T16:00:00.000Z,Robert Morris,38,Hampton,35
2021-10-30T16:00:00.000Z,Pittsburgh,34,Miami,38
2021-10-30T16:00:00.000Z,Michigan State,37,Michigan,33
2021-10-30T16:00:00.000Z,Liberty,62,UMass,17
2021-10-30T16:00:00.000Z,Georgia Tech,17,Virginia Tech,26
2021-10-30T16:00:00.000Z,Wisconsin,27,Iowa,7
2021-10-30T16:00:00.000Z,Maryland,38,Indiana,35
2021-10-30T16:00:00.000Z,Illinois,14,Rutgers,20
2021-10-30T16:00:00.000Z,Tulane,12,Cincinnati,31
2021-10-30T16:00:00.000Z,Temple,7,UCF,49
2021-10-30T16:30:00.000Z,Georgetown,23,Lafayette,24
2021-10-30T17:00:00.000Z,St. Anselm,21,American International,16
2021-10-30T17:00:00.000Z,Catawba,31,Tusculum,28
2021-10-30T17:00:00.000Z,Alderson-Broaddus,7,Frostburg State,45
2021-10-30T17:00:00.000Z,Bentley,24,Franklin Pierce,14
2021-10-30T17:00:00.000Z,Erskine,10,Newberry,48
2021-10-30T17:00:00.000Z,Truman State,49,Quincy,28
2021-10-30T17:00:00.000Z,Shaw,38,Winston-Salem,14
2021-10-30T17:00:00.000Z,Ashland,28,Hillsdale,17
2021-10-30T17:00:00.000Z,Delaware,17,Utah Tech,10
2021-10-30T17:00:00.000Z,Charleston Southern,27,Campbell,14
2021-10-30T17:00:00.000Z,Minnesota St-Moorhead,27,Northern State,33
2021-10-30T17:00:00.000Z,Central State,14,Lane,16
2021-10-30T17:00:00.000Z,WV State,38,Glenville State,27
2021-10-30T17:00:00.000Z,Upper Iowa,42,Wayne State (NE),41
2021-10-30T17:00:00.000Z,Ferris State,44,Northern Michigan,24
2021-10-30T17:00:00.000Z,New Haven,16,Assumption,10
2021-10-30T17:00:00.000Z,Rhode Island,24,Maine,45
2021-10-30T17:00:00.000Z,North Carolina A&T,16,Monmouth,35
2021-10-30T17:00:00.000Z,New Hampshire,21,Richmond,35
2021-10-30T17:00:00.000Z,Villanova,18,William & Mary,31
2021-10-30T17:00:00.000Z,Pennsylvania,45,Brown,17
2021-10-30T17:00:00.000Z,Colgate,33,Bucknell,10
2021-10-30T17:00:00.000Z,Dayton,38,Butler,31
2021-10-30T17:00:00.000Z,Nicholls,42,Northwestern State,21
2021-10-30T17:00:00.000Z,Merrimack,21,Central Connecticut,49
2021-10-30T17:00:00.000Z,Long Island University,28,Wagner,14
2021-10-30T17:00:00.000Z,Presbyterian College,14,Stetson,56
2021-10-30T17:00:00.000Z,Lincoln (PA),7,Bowie State,31
2021-10-30T17:00:00.000Z,Elizabeth City State,14,Virginia Union,44
2021-10-30T17:00:00.000Z,Johnson C Smith,34,St. Augustine's,13
2021-10-30T17:00:00.000Z,Kennesaw State,34,Gardner-Webb,30
2021-10-30T17:05:00.000Z,East Stroudsburg,23,Shippensburg,24
2021-10-30T17:30:00.000Z,VMI,46,Samford,45
2021-10-30T17:30:00.000Z,Chattanooga,13,Furman,3
2021-10-30T17:30:00.000Z,Wofford,21,Western Carolina,41
2021-10-30T18:00:00.000Z,Morehouse,10,Albany State (GA),14
2021-10-30T18:00:00.000Z,Augustana (SD),38,Winona State,20
2021-10-30T18:00:00.000Z,Fort Valley State,6,Savannah State,24
2021-10-30T18:00:00.000Z,Missouri S&T,31,Indianapolis,28
2021-10-30T18:00:00.000Z,Southwest Baptist,42,McKendree,45
2021-10-30T18:00:00.000Z,William Jewell College,10,Lindenwood,53
2021-10-30T18:00:00.000Z,Fayetteville State,34,Livingstone,0
2021-10-30T18:00:00.000Z,Washburn,35,Northeastern State,0
2021-10-30T18:00:00.000Z,Bemidji State,48,Southwest Minnesota State,14
2021-10-30T18:00:00.000Z,Minot State,21,Minnesota-Duluth,34
2021-10-30T18:00:00.000Z,Montana,20,Southern Utah,19
2021-10-30T18:00:00.000Z,The Citadel,7,Mercer,34
2021-10-30T18:00:00.000Z,Morehead State,22,Davidson,29
2021-10-30T18:00:00.000Z,St. Thomas (MN),27,Marist,7
2021-10-30T18:00:00.000Z,Southeast Missouri State,38,Eastern Illinois,15
2021-10-30T18:00:00.000Z,Youngstown State,16,South Dakota State,47
2021-10-30T18:00:00.000Z,North Carolina Central,24,South Carolina State,27
2021-10-30T18:00:00.000Z,Norfolk State,31,Morgan State,20
2021-10-30T18:00:00.000Z,Delaware State,30,Howard,23
2021-10-30T18:00:00.000Z,James Madison,45,Elon,21
2021-10-30T18:00:00.000Z,Towson,38,Albany,24
2021-10-30T18:00:00.000Z,Tuskegee,35,Kentucky State,42
2021-10-30T18:00:00.000Z,Barton College,62,Bluefield,7
2021-10-30T18:00:00.000Z,Rice,24,North Texas,30
2021-10-30T18:00:00.000Z,Virginia State,30,Chowan,38
2021-10-30T18:00:00.000Z,Fort Lewis,0,Colorado State-Pueblo,73
2021-10-30T18:00:00.000Z,Indiana (PA),17,Edinboro,21
2021-10-30T18:00:00.000Z,Bloomsburg,18,Shepherd,62
2021-10-30T18:00:00.000Z,Clark Atlanta,21,Benedict College,24
2021-10-30T18:00:00.000Z,Colorado Mines,34,Chadron State,7
2021-10-30T18:00:00.000Z,Eastern Kentucky,42,Lamar,10
2021-10-30T18:00:00.000Z,Jacksonville State,14,Central Arkansas,38
2021-10-30T18:00:00.000Z,Minnesota State,35,Sioux Falls,45
2021-10-30T18:00:00.000Z,Fort Hays State,12,Emporia State,15
2021-10-30T18:00:00.000Z,Pittsburg State,26,Central Oklahoma,20
2021-10-30T18:00:00.000Z,West Virginia,38,Iowa State,31
2021-10-30T18:05:00.000Z,Kutztown,30,Millersville,7
2021-10-30T19:00:00.000Z,New Mexico Highlands,58,Adams State,28
2021-10-30T19:00:00.000Z,Utah State,51,Hawai'i,31
2021-10-30T19:00:00.000Z,Duquesne,10,St Francis (PA),17
2021-10-30T19:00:00.000Z,Texas Southern,59,Arkansas-Pine Bluff,17
2021-10-30T19:00:00.000Z,UT Martin,17,Austin Peay,16
2021-10-30T19:00:00.000Z,Missouri State,32,North Dakota,28
2021-10-30T19:00:00.000Z,Northern Colorado,24,Sacramento State,27
2021-10-30T19:00:00.000Z,Idaho State,17,Weber State,40
2021-10-30T19:00:00.000Z,Arizona State,21,Washington State,34
2021-10-30T19:00:00.000Z,Southeastern Oklahoma,34,Arkansas-Monticello,14
2021-10-30T19:00:00.000Z,East Central,28,Ouachita Baptist,43
2021-10-30T19:00:00.000Z,Northwestern Oklahoma State,14,Harding,73
2021-10-30T19:00:00.000Z,Henderson State,34,Southern Nazarene,3
2021-10-30T19:00:00.000Z,Southern Arkansas,40,Oklahoma Baptist,44
2021-10-30T19:00:00.000Z,Grand Valley State,14,Michigan Tech,9
2021-10-30T19:00:00.000Z,Delta State,14,Shorter,13
2021-10-30T19:00:00.000Z,Mississippi College,28,West Florida,63
2021-10-30T19:00:00.000Z,University of Mary,42,Concordia-St. Paul,17
2021-10-30T19:00:00.000Z,Black Hills State,10,South Dakota Mines,13
2021-10-30T19:00:00.000Z,Western State,23,Colorado Mesa,9
2021-10-30T19:00:00.000Z,Lincoln (MO),35,Central Missouri State,77
2021-10-30T19:00:00.000Z,Missouri Southern State,28,Missouri Western,45
2021-10-30T19:00:00.000Z,Lake Erie College,38,Kentucky Wesleyan,28
2021-10-30T19:00:00.000Z,Northwest Missouri State,66,Nebraska-Kearney,13
2021-10-30T19:00:00.000Z,Carson-Newman,23,Mars Hill,49
2021-10-30T19:00:00.000Z,Vanderbilt,28,Missouri,37
2021-10-30T19:30:00.000Z,Middle Tennessee,35,Southern Mississippi,10
2021-10-30T19:30:00.000Z,Appalachian State,59,Louisiana Monroe,28
2021-10-30T19:30:00.000Z,Northwestern,14,Minnesota,41
2021-10-30T19:30:00.000Z,Syracuse,21,Boston College,6
2021-10-30T19:30:00.000Z,Oklahoma,52,Texas Tech,21
2021-10-30T19:30:00.000Z,Nebraska,23,Purdue,28
2021-10-30T19:30:00.000Z,Florida,7,Georgia,34
2021-10-30T19:30:00.000Z,Kansas State,31,TCU,12
2021-10-30T19:30:00.000Z,Marshall,38,Florida International,0
2021-10-30T19:30:00.000Z,Oregon,52,Colorado,29
2021-10-30T19:30:00.000Z,Clemson,30,Florida State,20
2021-10-30T19:30:00.000Z,Alabama A&M,42,Alabama State,28
2021-10-30T19:30:00.000Z,North Dakota State,44,Indiana State,2
2021-10-30T19:30:00.000Z,Old Dominion,23,Louisiana Tech,20
2021-10-30T20:00:00.000Z,Idaho,31,Northern Arizona,38
2021-10-30T20:00:00.000Z,San Diego,21,Valparaiso,14
2021-10-30T20:00:00.000Z,Incarnate Word,49,Houston Baptist,21
2021-10-30T20:00:00.000Z,Florida A&M,26,Grambling,3
2021-10-30T20:00:00.000Z,Mississippi Valley State,19,Jackson State,28
2021-10-30T20:00:00.000Z,Western Oregon,42,Simon Fraser,3
2021-10-30T20:00:00.000Z,California (PA),42,Seton Hill College,14
2021-10-30T20:00:00.000Z,Lock Haven,13,West Chester,35
2021-10-30T20:00:00.000Z,Tiffin,34,Ohio Dominican,21
2021-10-30T20:00:00.000Z,Limestone,24,UVA-Wise,28
2021-10-30T20:00:00.000Z,Western Kentucky,45,Charlotte,13
2021-10-30T20:00:00.000Z,Western Illinois,38,Illinois State,31
2021-10-30T20:00:00.000Z,San José State,27,Wyoming,21
2021-10-30T20:00:00.000Z,Wake Forest,45,Duke,7
2021-10-30T21:00:00.000Z,Texas A&M-Commerce,41,University of Texas of the Permian Basin,0
2021-10-30T21:00:00.000Z,South Alabama,31,Arkansas State,13
2021-10-30T21:00:00.000Z,Stephen F. Austin,41,Abilene Christian,27
2021-10-30T21:00:00.000Z,Northern Iowa,23,Southern Illinois,16
2021-10-30T21:00:00.000Z,Portland State,42,Cal Poly,21
2021-10-30T22:00:00.000Z,Tennessee State,27,Murray State,21
2021-10-30T22:00:00.000Z,Wayne State (MI),56,Northwood (MI),21
2021-10-30T22:00:00.000Z,Florida Atlantic,28,UTEP,25
2021-10-30T22:00:00.000Z,Georgia Southern,14,Georgia State,21
2021-10-30T22:00:00.000Z,Wingate,6,Lenoir-Rhyne,31
2021-10-30T22:00:00.000Z,Edward Waters,9,Miles,16
2021-10-30T22:30:00.000Z,Southwestern Oklahoma,14,Arkansas Tech,15
2021-10-30T23:00:00.000Z,Oklahoma State,55,Kansas,3
2021-10-30T23:00:00.000Z,Houston,44,SMU,37
2021-10-30T23:00:00.000Z,Valdosta State,36,West Georgia,34
2021-10-30T23:00:00.000Z,Southern,38,Alcorn State,35
2021-10-30T23:00:00.000Z,Mississippi State,31,Kentucky,17
2021-10-30T23:00:00.000Z,Auburn,31,Ole Miss,20
2021-10-30T23:00:00.000Z,Southeastern Louisiana,23,McNeese,20
2021-10-30T23:00:00.000Z,Tarleton State,27,Sam Houston State,45
2021-10-30T23:00:00.000Z,Colorado State,19,Boise State,28
2021-10-30T23:00:00.000Z,USC,41,Arizona,34
2021-10-30T23:00:00.000Z,California,39,Oregon State,25
2021-10-30T23:30:00.000Z,Notre Dame,44,North Carolina,34
2021-10-30T23:30:00.000Z,Ohio State,33,Penn State,24
2021-10-30T23:30:00.000Z,NC State,28,Louisville,13
2021-10-31T00:00:00.000Z,Texas A&M-Kingsville,23,West Texas A&M,35
2021-10-31T00:00:00.000Z,Eastern New Mexico,7,Angelo State,59
2021-10-31T00:00:00.000Z,Midwestern State,52,Western New Mexico,10
2021-10-31T01:00:00.000Z,Central Washington,92,Lincoln University (CA),0
2021-10-31T02:00:00.000Z,Utah,44,UCLA,24
2021-10-31T02:15:00.000Z,BYU,66,Virginia,49
2021-10-31T02:30:00.000Z,San Diego State,20,Fresno State,30
2021-10-31T02:30:00.000Z,Stanford,13,Washington,20
2021-11-02T23:00:00.000Z,Akron,25,Ball State,31
2021-11-02T23:30:00.000Z,Ohio,35,Miami (OH),33
2021-11-02T23:30:00.000Z,Toledo,49,Eastern Michigan,52
2021-11-03T23:00:00.000Z,Western Michigan,30,Central Michigan,42
2021-11-03T23:00:00.000Z,Kent State,52,Northern Illinois,47
2021-11-04T23:30:00.000Z,Louisiana,21,Georgia State,17
2021-11-04T23:30:00.000Z,Morgan State,20,Delaware State,14
2021-11-05T22:00:00.000Z,Dartmouth,31,Princeton,7
2021-11-05T23:30:00.000Z,Boston College,17,Virginia Tech,3
2021-11-06T02:30:00.000Z,Stanford,7,Utah,52
2021-11-06T15:30:00.000Z,Air Force,14,Army,21
2021-11-06T16:00:00.000Z,Davenport,14,Ferris State,50
2021-11-06T16:00:00.000Z,Ole Miss,27,Liberty,14
2021-11-06T16:00:00.000Z,Georgia,43,Missouri,6
2021-11-06T16:00:00.000Z,UAB,52,Louisiana Tech,38
2021-11-06T16:00:00.000Z,Findlay,20,Ashland,17
2021-11-06T16:00:00.000Z,Robert Morris,21,Kennesaw State,45
2021-11-06T16:00:00.000Z,Maine,17,Stony Brook,22
2021-11-06T16:00:00.000Z,Marist,7,Drake,0
2021-11-06T16:00:00.000Z,Bethune-Cookman,35,Alcorn State,31
2021-11-06T16:00:00.000Z,Wagner,26,Merrimack,35
2021-11-06T16:00:00.000Z,Long Island University,28,Duquesne,34
2021-11-06T16:00:00.000Z,St Francis (PA),13,Sacred Heart,14
2021-11-06T16:00:00.000Z,Central Connecticut,30,Bryant,15
2021-11-06T16:00:00.000Z,Brown,38,Yale,63
2021-11-06T16:00:00.000Z,Mercyhurst,24,Gannon,13
2021-11-06T16:00:00.000Z,Charleston (WV),38,Wheeling Jesuit,20
2021-11-06T16:00:00.000Z,Pace,18,Southern Connecticut State,16
2021-11-06T16:00:00.000Z,Kansas,10,Kansas State,35
2021-11-06T16:00:00.000Z,Walsh,16,Tiffin,56
2021-11-06T16:00:00.000Z,Ohio Dominican,31,Lake Erie College,0
2021-11-06T16:00:00.000Z,UNC Pembroke,7,Notre Dame College,45
2021-11-06T16:00:00.000Z,Shepherd,55,East Stroudsburg,7
2021-11-06T16:00:00.000Z,West Chester,14,Kutztown,21
2021-11-06T16:00:00.000Z,Seton Hill College,3,Indiana (PA),38
2021-11-06T16:00:00.000Z,Edinboro,17,Clarion,10
2021-11-06T16:00:00.000Z,Millersville,35,Bloomsburg,38
2021-11-06T16:00:00.000Z,Minnesota,6,Illinois,14
2021-11-06T16:00:00.000Z,Memphis,28,SMU,25
2021-11-06T16:00:00.000Z,Duke,29,Pittsburgh,54
2021-11-06T16:00:00.000Z,North Carolina,58,Wake Forest,55
2021-11-06T16:00:00.000Z,Nebraska,17,Ohio State,26
2021-11-06T16:30:00.000Z,Miami,33,Georgia Tech,30
2021-11-06T16:30:00.000Z,Holy Cross,35,Lafayette,10
2021-11-06T16:30:00.000Z,Georgetown,20,Fordham,41
2021-11-06T17:00:00.000Z,Delaware,24,William & Mary,3
2021-11-06T17:00:00.000Z,Bowie State,79,Elizabeth City State,6
2021-11-06T17:00:00.000Z,Chowan,28,Lincoln (PA),12
2021-11-06T17:00:00.000Z,St. Augustine's,21,Shaw,17
2021-11-06T17:00:00.000Z,New Haven,31,Bentley,14
2021-11-06T17:00:00.000Z,Sam Houston State,59,Utah Tech,10
2021-11-06T17:00:00.000Z,Charleston Southern,18,North Carolina A&T,21
2021-11-06T17:00:00.000Z,Hampton,27,Gardner-Webb,21
2021-11-06T17:00:00.000Z,Monmouth,45,North Alabama,33
2021-11-06T17:00:00.000Z,Albany,20,New Hampshire,7
2021-11-06T17:00:00.000Z,Western Illinois,21,South Dakota,42
2021-11-06T17:00:00.000Z,Columbia,21,Harvard,49
2021-11-06T17:00:00.000Z,Pennsylvania,12,Cornell,15
2021-11-06T17:00:00.000Z,Illinois State,17,Northern Iowa,10
2021-11-06T17:00:00.000Z,Southern Illinois,28,Missouri State,38
2021-11-06T17:00:00.000Z,North Dakota,24,Youngstown State,21
2021-11-06T17:00:00.000Z,Wayne State (MI),13,Grand Valley State,62
2021-11-06T17:00:00.000Z,Northwood (MI),0,Michigan Tech,34
2021-11-06T17:00:00.000Z,Saginaw Valley,33,Northern Michigan,21
2021-11-06T17:00:00.000Z,Shorter,38,Erskine,7
2021-11-06T17:00:00.000Z,Concordia-St. Paul,3,Minnesota St-Moorhead,24
2021-11-06T17:00:00.000Z,Kentucky State,63,Central State,0
2021-11-06T17:00:00.000Z,Shippensburg,52,Lock Haven,14
2021-11-06T17:00:00.000Z,Glenville State,14,Fairmont State,24
2021-11-06T17:00:00.000Z,Slippery Rock,38,California (PA),26
2021-11-06T17:00:00.000Z,Catawba,7,UVA-Wise,30
2021-11-06T17:00:00.000Z,Carson-Newman,27,Limestone,21
2021-11-06T17:00:00.000Z,Mars Hill,20,Tusculum,7
2021-11-06T17:00:00.000Z,Assumption,44,St. Anselm,35
2021-11-06T17:00:00.000Z,Newberry,41,Wingate,35
2021-11-06T17:00:00.000Z,Hillsdale,31,Kentucky Wesleyan,12
2021-11-06T17:00:00.000Z,Frostburg State,55,WV Wesleyan,14
2021-11-06T17:00:00.000Z,Stonehill,34,Franklin Pierce,7
2021-11-06T17:00:00.000Z,McNeese,14,Nicholls,24
2021-11-06T17:00:00.000Z,Stetson,13,Dayton,41
2021-11-06T17:00:00.000Z,Davidson,42,St. Thomas (MN),15
2021-11-06T17:00:00.000Z,Bucknell,6,Lehigh,38
2021-11-06T17:00:00.000Z,East Tennessee State,27,VMI,20
2021-11-06T17:30:00.000Z,Wofford,10,Chattanooga,35
2021-11-06T18:00:00.000Z,Southwest Minnesota State,0,Minnesota State,52
2021-11-06T18:00:00.000Z,Wayne State (NE),17,Sioux Falls,38
2021-11-06T18:00:00.000Z,Pittsburg State,26,Washburn,28
2021-11-06T18:00:00.000Z,Indianapolis,45,William Jewell College,14
2021-11-06T18:00:00.000Z,Western New Mexico,29,Central Washington,54
2021-11-06T18:00:00.000Z,Alderson-Broaddus,10,Concord,23
2021-11-06T18:00:00.000Z,West Liberty,28,WV State,33
2021-11-06T18:00:00.000Z,New Mexico Highlands,17,South Dakota Mines,40
2021-11-06T18:00:00.000Z,Northern Colorado,0,Montana,35
2021-11-06T18:00:00.000Z,Elon,0,Villanova,35
2021-11-06T18:00:00.000Z,Richmond,28,Towson,17
2021-11-06T18:00:00.000Z,North Carolina Central,38,Norfolk State,36
2021-11-06T18:00:00.000Z,South Carolina State,15,Howard,12
2021-11-06T18:00:00.000Z,Murray State,32,Tennessee Tech,27
2021-11-06T18:00:00.000Z,Valparaiso,65,Presbyterian College,55
2021-11-06T18:00:00.000Z,Western Carolina,43,Furman,42
2021-11-06T18:00:00.000Z,Jackson State,41,Texas Southern,21
2021-11-06T18:00:00.000Z,Alabama A&M,42,Mississippi Valley State,14
2021-11-06T18:00:00.000Z,Clark Atlanta,26,Morehouse,35
2021-11-06T18:00:00.000Z,Missouri Western,59,Central Missouri State,28
2021-11-06T18:00:00.000Z,Jacksonville State,40,Abilene Christian,25
2021-11-06T18:00:00.000Z,Emporia State,56,Lincoln (MO),21
2021-11-06T18:00:00.000Z,Northeastern State,6,Fort Hays State,64
2021-11-06T18:00:00.000Z,Virginia Union,20,Virginia State,13
2021-11-06T18:00:00.000Z,Fayetteville State,10,Winston-Salem,3
2021-11-06T18:00:00.000Z,Ouachita Baptist,21,Southeastern Oklahoma,35
2021-11-06T18:00:00.000Z,Southern Nazarene,10,Southern Arkansas,31
2021-11-06T18:00:00.000Z,Missouri S&T,16,Lindenwood,43
2021-11-06T18:00:00.000Z,McKendree,13,Truman State,44
2021-11-06T18:00:00.000Z,Quincy,31,Southwest Baptist,47
2021-11-06T18:00:00.000Z,Miles,52,Tuskegee,23
2021-11-06T18:00:00.000Z,West Alabama,7,West Florida,47
2021-11-06T18:00:00.000Z,Chadron State,45,Western Oregon,7
2021-11-06T18:00:00.000Z,Winona State,40,Upper Iowa,12
2021-11-06T18:00:00.000Z,Northern State,34,Bemidji State,36
2021-11-06T18:00:00.000Z,Fort Valley State,0,Albany State (GA),57
2021-11-06T18:00:00.000Z,Benedict College,34,Lane,30
2021-11-06T18:00:00.000Z,Arkansas State,14,Appalachian State,48
2021-11-06T18:05:00.000Z,Minnesota-Duluth,41,Augustana (SD),15
2021-11-06T19:00:00.000Z,Colorado Mesa,52,Black Hills State,9
2021-11-06T19:00:00.000Z,Central Oklahoma,22,Nebraska-Kearney,37
2021-11-06T19:00:00.000Z,Missouri Southern State,7,Northwest Missouri State,49
2021-11-06T19:00:00.000Z,University of Texas of the Permian Basin,22,Texas A&M-Kingsville,29
2021-11-06T19:00:00.000Z,Western State,72,Lincoln University (CA),6
2021-11-06T19:00:00.000Z,Southern Mississippi,14,North Texas,38
2021-11-06T19:00:00.000Z,Arizona,10,California,3
2021-11-06T19:00:00.000Z,Arkansas-Monticello,10,East Central,35
2021-11-06T19:00:00.000Z,Arkansas Tech,56,Northwestern Oklahoma State,21
2021-11-06T19:00:00.000Z,Harding,55,Southwestern Oklahoma,7
2021-11-06T19:00:00.000Z,Oklahoma Baptist,34,Henderson State,36
2021-11-06T19:00:00.000Z,Valdosta State,31,North Greenville,21
2021-11-06T19:00:00.000Z,Delta State,24,Mississippi College,21
2021-11-06T19:00:00.000Z,Adams State,37,Fort Lewis,14
2021-11-06T19:00:00.000Z,University of Mary,49,Minot State,31
2021-11-06T19:00:00.000Z,South Dakota State,27,North Dakota State,19
2021-11-06T19:00:00.000Z,East Carolina,45,Temple,3
2021-11-06T19:00:00.000Z,Texas State,27,Louisiana Monroe,19
2021-11-06T19:00:00.000Z,Austin Peay,42,Eastern Illinois,26
2021-11-06T19:00:00.000Z,UT Martin,41,Tennessee State,20
2021-11-06T19:00:00.000Z,Samford,35,The Citadel,14
2021-11-06T19:00:00.000Z,Incarnate Word,55,Southeastern Louisiana,52
2021-11-06T19:00:00.000Z,Prairie View,24,Alabama State,20
2021-11-06T19:00:00.000Z,Arkansas-Pine Bluff,33,Grambling,26
2021-11-06T19:00:00.000Z,Weber State,18,Portland State,30
2021-11-06T19:30:00.000Z,Charlotte,31,Rice,24
2021-11-06T19:30:00.000Z,Purdue,40,Michigan State,29
2021-11-06T19:30:00.000Z,Cincinnati,28,Tulsa,20
2021-11-06T19:30:00.000Z,Texas A&M,20,Auburn,3
2021-11-06T19:30:00.000Z,Rutgers,3,Wisconsin,52
2021-11-06T19:30:00.000Z,BYU,59,Idaho State,14
2021-11-06T19:30:00.000Z,James Madison,51,Campbell,14
2021-11-06T19:30:00.000Z,Wyoming,31,Colorado State,17
2021-11-06T19:30:00.000Z,UMass,22,Rhode Island,35
2021-11-06T19:30:00.000Z,TCU,30,Baylor,28
2021-11-06T19:30:00.000Z,Troy,31,South Alabama,24
2021-11-06T19:30:00.000Z,Western Kentucky,48,Middle Tennessee,21
2021-11-06T19:30:00.000Z,Notre Dame,34,Navy,6
2021-11-06T19:30:00.000Z,Maryland,14,Penn State,31
2021-11-06T19:30:00.000Z,West Virginia,3,Oklahoma State,24
2021-11-06T20:00:00.000Z,Florida State,14,NC State,28
2021-11-06T20:00:00.000Z,Colorado State-Pueblo,12,Colorado Mines,28
2021-11-06T20:00:00.000Z,New Mexico State,13,Utah State,35
2021-11-06T20:00:00.000Z,Barton College,20,Lenoir-Rhyne,56
2021-11-06T20:00:00.000Z,Eastern Washington,20,Montana State,23
2021-11-06T20:00:00.000Z,Northwestern State,28,Houston Baptist,24
2021-11-06T20:00:00.000Z,Northern Arizona,24,UC Davis,40
2021-11-06T20:00:00.000Z,Idaho,42,Southern Utah,24
2021-11-06T20:00:00.000Z,San Diego,10,Morehead State,3
2021-11-06T20:00:00.000Z,Arkansas,31,Mississippi State,28
2021-11-06T20:00:00.000Z,UCF,14,Tulane,10
2021-11-06T21:00:00.000Z,Stephen F. Austin,31,Eastern Kentucky,17
2021-11-06T21:00:00.000Z,Central Arkansas,63,Texas Wesleyan,3
2021-11-06T21:00:00.000Z,Angelo State,30,Texas A&M-Commerce,3
2021-11-06T21:00:00.000Z,Savannah State,24,Edward Waters,0
2021-11-06T22:00:00.000Z,Florida Atlantic,13,Marshall,28
2021-11-06T22:00:00.000Z,Georgia Southern,8,Coastal Carolina,28
2021-11-06T23:00:00.000Z,Kentucky,42,Tennessee,45
2021-11-06T23:00:00.000Z,West Texas A&M,15,Midwestern State,12
2021-11-06T23:00:00.000Z,Southern,17,Florida A&M,29
2021-11-06T23:00:00.000Z,Tarleton State,42,Lamar,21
2021-11-06T23:00:00.000Z,Colorado,37,Oregon State,34
2021-11-06T23:00:00.000Z,Alabama,20,LSU,14
2021-11-06T23:00:00.000Z,Florida International,24,Old Dominion,47
2021-11-06T23:00:00.000Z,Northwestern,12,Iowa,17
2021-11-06T23:00:00.000Z,Fresno State,14,Boise State,40
2021-11-06T23:00:00.000Z,New Mexico,17,UNLV,31
2021-11-06T23:30:00.000Z,Iowa State,30,Texas,7
2021-11-06T23:30:00.000Z,Washington,16,Oregon,26
2021-11-06T23:30:00.000Z,Louisville,24,Clemson,30
2021-11-06T23:30:00.000Z,South Carolina,40,Florida,17
2021-11-06T23:30:00.000Z,Michigan,29,Indiana,7
2021-11-06T23:30:00.000Z,South Florida,42,Houston,54
2021-11-07T01:00:00.000Z,Sacramento State,41,Cal Poly,9
2021-11-07T02:00:00.000Z,Nevada,27,San José State,24
2021-11-07T02:15:00.000Z,UTEP,23,UT San Antonio,44
2021-11-07T02:30:00.000Z,Arizona State,31,USC,16
2021-11-07T03:00:00.000Z,Hawai'i,10,San Diego State,17
2021-11-10T00:00:00.000Z,Western Michigan,45,Akron,40
2021-11-10T00:00:00.000Z,Miami (OH),45,Buffalo,18
2021-11-10T01:00:00.000Z,Eastern Michigan,26,Ohio,34
2021-11-11T00:00:00.000Z,Bowling Green,17,Toledo,49
2021-11-11T00:00:00.000Z,Northern Illinois,30,Ball State,29
2021-11-11T01:00:00.000Z,Central Michigan,54,Kent State,30
2021-11-12T00:30:00.000Z,Pittsburgh,30,North Carolina,23
2021-11-12T23:00:00.000Z,South Florida,28,Cincinnati,45
2021-11-13T00:00:00.000Z,Fairmont State,29,Wheeling Jesuit,14
2021-11-13T02:00:00.000Z,Boise State,23,Wyoming,13
2021-11-13T17:00:00.000Z,Louisville,41,Syracuse,3
2021-11-13T17:00:00.000Z,Duquesne,31,Central Connecticut,27
2021-11-13T17:00:00.000Z,Notre Dame College,72,Alderson-Broaddus,7
2021-11-13T17:00:00.000Z,West Texas A&M,52,Bethel Col,9
2021-11-13T17:00:00.000Z,Bloomsburg,9,California (PA),24
2021-11-13T17:00:00.000Z,St Francis (PA),22,Merrimack,6
2021-11-13T17:00:00.000Z,Indiana,3,Rutgers,38
2021-11-13T17:00:00.000Z,Clemson,44,Connecticut,7
2021-11-13T17:00:00.000Z,Findlay,26,Tiffin,21
2021-11-13T17:00:00.000Z,Grambling,14,Bethune-Cookman,31
2021-11-13T17:00:00.000Z,West Chester,24,Indiana (PA),31
2021-11-13T17:00:00.000Z,Millersville,21,Edinboro,42
2021-11-13T17:00:00.000Z,Shepherd,55,Clarion,0
2021-11-13T17:00:00.000Z,Dayton,38,Davidson,29
2021-11-13T17:00:00.000Z,Sacred Heart,27,Wagner,0
2021-11-13T17:00:00.000Z,Kansas State,34,West Virginia,17
2021-11-13T17:00:00.000Z,North Greenville,56,Shorter,0
2021-11-13T17:00:00.000Z,Wisconsin,35,Northwestern,7
2021-11-13T17:00:00.000Z,Alabama,59,New Mexico State,3
2021-11-13T17:00:00.000Z,Lehigh,23,Georgetown,9
2021-11-13T17:00:00.000Z,Youngstown State,17,North Dakota State,49
2021-11-13T17:00:00.000Z,Harvard,23,Pennsylvania,7
2021-11-13T17:00:00.000Z,Bentley,48,Assumption,23
